fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,delivery_status,actual_delivery_date,delay_reason,delivery_partner
FUL_000207,ORD_000207,Abu Dhabi Hub,Zone E,2025-12-08 17:45:06,On Time,2025-12-08 17:45:06,,FastTrack
FUL_000208,ORD_000208,Abu Dhabi Hub,Zone D,2025-11-13 23:37:50,On Time,2025-11-13 23:37:50,,SpeedLink
FUL_000209,ORD_000209,Sharjah Hub,Zone C,2025-10-31 11:10:19,On Time,2025-10-30 11:10:19,,SpeedLink
FUL_000210,ORD_000210,Dubai Hub,Zone B,2025-10-25 20:28:18,On Time,2025-10-25 20:28:18,,QuickShip
FUL_000211,ORD_000211,Sharjah Hub,Zone B,2025-12-25 17:49:49,Delayed,2025-12-27 17:49:49,Warehouse Delay,FastTrack
FUL_000212,ORD_000212,Sharjah Hub,Zone A,2025-11-16 11:22:25,Failed,2025-11-20 11:22:25,,SpeedLink
FUL_000213,ORD_000213,Sharjah Hub,Zone B,2025-11-17 01:31:25,On Time,2025-11-16 01:31:25,,SpeedLink
FUL_000214,ORD_000214,Abu Dhabi Hub,Zone D,2025-11-20 17:54:57,Delayed,2025-11-24 17:54:57,Address Issue,FastTrack
FUL_000215,ORD_000215,Dubai Hub,Zone B,2025-12-07 03:42:42,On Time,2025-12-07 03:42:42,,QuickShip
FUL_000216,ORD_000216,Abu Dhabi Hub,Zone D,2025-11-23 02:53:33,On Time,2025-11-22 02:53:33,,QuickShip
FUL_000217,ORD_000217,Sharjah Hub,Zone C,2025-11-25 02:44:35,On Time,2025-11-25 02:44:35,,FastTrack
FUL_000218,ORD_000218,Dubai Hub,Zone F,2025-10-10 03:02:55,On Time,2025-10-10 03:02:55,,QuickShip
FUL_000219,ORD_000219,Dubai Hub,Zone B,2025-10-30 01:32:21,On Time,2025-10-30 01:32:21,,QuickShip
FUL_000220,ORD_000220,Sharjah Hub,Zone A,2025-11-24 17:00:44,Delayed,2025-11-25 17:00:44,Traffic/Weather,FastTrack
FUL_000221,ORD_000221,Dubai Hub,Zone E,2025-11-20 11:28:39,Failed,2025-11-24 11:28:39,,SpeedLink
FUL_000222,ORD_000222,Sharjah Hub,Zone C,2025-12-28 22:28:47,On Time,2025-12-27 22:28:47,,FastTrack
FUL_000223,ORD_000223,Dubai Hub,Zone D,2025-11-05 08:11:05,Delayed,2025-11-12 08:11:05,Warehouse Delay,SpeedLink
FUL_000224,ORD_000224,Dubai Hub,Zone E,2025-11-10 18:32:25,On Time,2025-11-10 18:32:25,,FastTrack
FUL_000225,ORD_000225,Sharjah Hub,Zone C,2025-10-11 22:18:14,Failed,2025-10-13 22:18:14,,QuickShip
FUL_000226,ORD_000226,Dubai Hub,Zone C,2025-11-05 08:56:49,On Time,2025-11-05 08:56:49,,FastTrack
FUL_000227,ORD_000227,Dubai Hub,Zone C,2025-11-06 00:39:13,On Time,2025-11-06 00:39:13,,QuickShip
FUL_000228,ORD_000228,Abu Dhabi Hub,Zone F,2025-11-23 16:07:42,On Time,2025-11-22 16:07:42,,FastTrack
FUL_000229,ORD_000229,Abu Dhabi Hub,Zone C,2025-12-17 07:01:07,On Time,2025-12-16 07:01:07,,SpeedLink
FUL_000230,ORD_000230,Dubai Hub,Zone F,2025-10-13 10:37:09,On Time,2025-10-13 10:37:09,,SpeedLink
FUL_000231,ORD_000231,Sharjah Hub,Zone F,2025-11-28 05:56:02,On Time,2025-11-28 05:56:02,,SpeedLink
FUL_000232,ORD_000232,Dubai Hub,Zone D,2026-01-02 01:49:09,On Time,2026-01-02 01:49:09,,FastTrack
FUL_000233,ORD_000233,Sharjah Hub,Zone A,2025-10-28 20:31:48,Failed,2025-11-01 20:31:48,,QuickShip
FUL_000234,ORD_000234,Abu Dhabi Hub,Zone F,2025-12-23 05:02:12,Delayed,2025-12-27 05:02:12,Rider Unavailable,QuickShip
FUL_000235,ORD_000235,Dubai Hub,Zone F,2025-11-04 00:35:13,On Time,2025-11-04 00:35:13,,SpeedLink
FUL_000236,ORD_000236,Dubai Hub,Zone B,2025-12-02 12:13:27,On Time,2025-12-01 12:13:27,,SpeedLink
FUL_000237,ORD_000237,Sharjah Hub,Zone B,2025-12-12 17:42:12,On Time,2025-12-12 17:42:12,,SpeedLink
FUL_000238,ORD_000238,Dubai Hub,Zone B,2025-10-20 20:06:02,Pending,,,SpeedLink
FUL_000239,ORD_000239,Dubai Hub,Zone E,2025-12-28 16:22:41,On Time,2025-12-28 16:22:41,,QuickShip
FUL_000240,ORD_000240,Sharjah Hub,Zone F,2025-12-12 14:00:54,Pending,,,SpeedLink
FUL_000241,ORD_000241,Sharjah Hub,Zone B,2025-10-14 10:05:00,Delayed,2025-10-18 10:05:00,Rider Unavailable,FastTrack
FUL_000242,ORD_000242,Dubai Hub,Zone A,2025-12-20 06:27:11,On Time,2025-12-20 06:27:11,,QuickShip
FUL_000243,ORD_000243,Dubai Hub,Zone C,2025-11-28 11:37:12,Delayed,2025-12-02 11:37:12,Customer Unavailable,QuickShip
FUL_000244,ORD_000244,Sharjah Hub,Zone D,2025-10-25 14:11:20,On Time,2025-10-24 14:11:20,,QuickShip
FUL_000245,ORD_000245,Dubai Hub,Zone F,2025-11-26 13:53:52,Delayed,2025-11-29 13:53:52,Traffic/Weather,QuickShip
FUL_000246,ORD_000246,Dubai Hub,Zone F,2025-10-17 20:33:10,On Time,2025-10-17 20:33:10,,FastTrack
FUL_000247,ORD_000247,Dubai Hub,Zone B,2025-10-22 00:11:20,On Time,2025-10-21 00:11:20,,QuickShip
FUL_000248,ORD_000248,Sharjah Hub,Zone D,2025-10-08 08:58:29,On Time,2025-10-08 08:58:29,,SpeedLink
FUL_000249,ORD_000249,Abu Dhabi Hub,Zone E,2025-12-05 18:06:56,On Time,2025-12-04 18:06:56,,FastTrack
FUL_000250,ORD_000250,Sharjah Hub,Zone B,2025-10-11 11:14:09,Delayed,2025-10-13 11:14:09,Address Issue,SpeedLink
FUL_000251,ORD_000251,Dubai Hub,Zone A,2025-12-07 04:09:39,Delayed,2025-12-11 04:09:39,Address Issue,SpeedLink
FUL_000252,ORD_000252,Dubai Hub,Zone D,2025-12-07 23:01:33,On Time,2025-12-06 23:01:33,,FastTrack
FUL_000253,ORD_000253,Dubai Hub,Zone A,2025-10-30 03:33:51,On Time,2025-10-30 03:33:51,,SpeedLink
FUL_000254,ORD_000254,Dubai Hub,Zone C,2026-01-07 19:17:55,On Time,2026-01-06 19:17:55,,QuickShip
FUL_000255,ORD_000255,Sharjah Hub,Zone E,2025-12-28 23:06:41,On Time,2025-12-28 23:06:41,,FastTrack
FUL_000256,ORD_000256,Sharjah Hub,Zone E,2025-11-18 17:12:17,Delayed,2025-11-24 17:12:17,Rider Unavailable,FastTrack
FUL_000257,ORD_000257,Sharjah Hub,Zone E,2025-11-10 02:50:26,On Time,2025-11-09 02:50:26,,QuickShip
FUL_000258,ORD_000258,Dubai Hub,Zone A,2025-12-27 15:41:51,On Time,2025-12-26 15:41:51,,SpeedLink
FUL_000259,ORD_000259,Sharjah Hub,Zone A,2025-12-03 11:31:25,On Time,2025-12-02 11:31:25,,QuickShip
FUL_000260,ORD_000260,Dubai Hub,Zone C,2025-10-26 10:01:55,On Time,2025-10-26 10:01:55,,QuickShip
FUL_000261,ORD_000261,Dubai Hub,Zone D,2025-11-10 15:59:20,On Time,2025-11-09 15:59:20,,SpeedLink
FUL_000262,ORD_000262,Dubai Hub,Zone E,2025-12-05 08:14:33,Delayed,2025-12-06 08:14:33,Address Issue,FastTrack
FUL_000263,ORD_000263,Dubai Hub,Zone C,2025-12-28 20:14:40,On Time,2025-12-27 20:14:40,,SpeedLink
FUL_000264,ORD_000264,Dubai Hub,Zone D,2025-12-30 13:54:15,Delayed,2026-01-03 13:54:15,Address Issue,FastTrack
FUL_000265,ORD_000265,Abu Dhabi Hub,Zone C,2025-12-15 18:15:55,On Time,2025-12-14 18:15:55,,QuickShip
FUL_000266,ORD_000266,Dubai Hub,Zone F,2025-12-21 22:20:46,On Time,2025-12-21 22:20:46,,SpeedLink
FUL_000267,ORD_000267,Sharjah Hub,Zone F,2025-11-17 16:58:21,Delayed,2025-11-21 16:58:21,Customer Unavailable,QuickShip
FUL_000268,ORD_000268,Sharjah Hub,Zone D,2025-12-25 13:22:28,On Time,2025-12-25 13:22:28,,FastTrack
FUL_000269,ORD_000269,Abu Dhabi Hub,Zone D,2026-01-01 00:59:02,On Time,2025-12-31 00:59:02,,QuickShip
FUL_000270,ORD_000270,Dubai Hub,Zone D,2025-11-13 17:02:23,On Time,2025-11-12 17:02:23,,FastTrack
FUL_000271,ORD_000271,Sharjah Hub,Zone C,2025-10-25 18:48:39,On Time,2025-10-24 18:48:39,,FastTrack
FUL_000272,ORD_000272,Dubai Hub,Zone A,2025-12-02 21:06:38,On Time,2025-12-01 21:06:38,,QuickShip
FUL_000273,ORD_000273,Abu Dhabi Hub,Zone D,2025-10-31 00:10:12,Delayed,2025-11-04 00:10:12,Traffic/Weather,SpeedLink
FUL_000274,ORD_000274,Sharjah Hub,Zone B,2025-10-11 08:25:51,Delayed,2025-10-12 08:25:51,Address Issue,SpeedLink
FUL_000275,ORD_000275,Abu Dhabi Hub,Zone A,2025-10-28 07:16:57,On Time,2025-10-27 07:16:57,,QuickShip
FUL_000276,ORD_000276,Sharjah Hub,Zone C,2025-12-23 09:01:27,On Time,2025-12-23 09:01:27,,QuickShip
FUL_000277,ORD_000277,Abu Dhabi Hub,Zone B,2025-10-30 01:22:48,On Time,2025-10-29 01:22:48,,QuickShip
FUL_000278,ORD_000278,Sharjah Hub,Zone B,2025-10-24 11:57:05,Delayed,2025-10-26 11:57:05,Address Issue,FastTrack
FUL_000279,ORD_000279,Abu Dhabi Hub,Zone D,2025-11-14 00:53:54,On Time,2025-11-13 00:53:54,,SpeedLink
FUL_000280,ORD_000280,Abu Dhabi Hub,Zone F,2025-11-06 19:26:40,On Time,2025-11-06 19:26:40,,FastTrack
FUL_000281,ORD_000281,Dubai Hub,Zone B,2025-10-24 12:55:15,On Time,2025-10-23 12:55:15,,SpeedLink
FUL_000282,ORD_000282,Dubai Hub,Zone B,2026-01-03 14:59:10,On Time,2026-01-02 14:59:10,,SpeedLink
FUL_000283,ORD_000283,Dubai Hub,Zone F,2025-11-15 06:48:20,On Time,2025-11-15 06:48:20,,FastTrack
FUL_000284,ORD_000284,Abu Dhabi Hub,Zone F,2025-12-09 13:49:14,On Time,2025-12-09 13:49:14,,QuickShip
FUL_000285,ORD_000285,Sharjah Hub,Zone D,2026-01-05 05:42:40,On Time,2026-01-04 05:42:40,,FastTrack
FUL_000286,ORD_000286,Sharjah Hub,Zone F,2025-11-13 04:53:59,On Time,2025-11-13 04:53:59,,FastTrack
FUL_000287,ORD_000287,Sharjah Hub,Zone A,2025-12-14 22:12:17,Failed,2025-12-15 22:12:17,,FastTrack
FUL_000288,ORD_000288,Dubai Hub,Zone B,2025-12-07 23:34:08,On Time,2025-12-07 23:34:08,,FastTrack
FUL_000289,ORD_000289,Sharjah Hub,Zone D,2025-11-24 02:26:57,On Time,2025-11-24 02:26:57,,SpeedLink
FUL_000290,ORD_000290,Sharjah Hub,Zone B,2025-12-25 04:31:26,On Time,2025-12-25 04:31:26,,QuickShip
FUL_000291,ORD_000291,Dubai Hub,Zone B,2025-12-20 04:53:16,On Time,2025-12-19 04:53:16,,QuickShip
FUL_000292,ORD_000292,Dubai Hub,Zone B,2025-11-23 19:30:07,On Time,2025-11-22 19:30:07,,FastTrack
FUL_000293,ORD_000293,Sharjah Hub,Zone B,2026-01-05 06:47:00,On Time,2026-01-04 06:47:00,,SpeedLink
FUL_000294,ORD_000294,Abu Dhabi Hub,Zone E,2025-12-22 12:51:52,Delayed,2025-12-24 12:51:52,Warehouse Delay,FastTrack
FUL_000295,ORD_000295,Abu Dhabi Hub,Zone A,2026-01-08 05:10:57,Delayed,2026-01-13 05:10:57,Address Issue,QuickShip
FUL_000296,ORD_000296,Dubai Hub,Zone B,2025-12-10 09:42:57,On Time,2025-12-10 09:42:57,,SpeedLink
FUL_000297,ORD_000297,Sharjah Hub,Zone A,2025-11-20 12:56:18,Delayed,2025-11-26 12:56:18,Rider Unavailable,SpeedLink
FUL_000298,ORD_000298,Abu Dhabi Hub,Zone B,2025-12-05 19:06:30,On Time,2025-12-04 19:06:30,,FastTrack
FUL_000299,ORD_000299,Dubai Hub,Zone B,2025-12-17 12:58:42,On Time,2025-12-17 12:58:42,,SpeedLink
FUL_000300,ORD_000300,Abu Dhabi Hub,Zone B,2025-11-01 16:38:40,Failed,2025-11-06 16:38:40,,SpeedLink
FUL_000301,ORD_000301,Dubai Hub,Zone A,2025-11-26 01:20:13,On Time,2025-11-25 01:20:13,,SpeedLink
FUL_000302,ORD_000302,Sharjah Hub,Zone C,2025-10-23 07:41:33,on-time,2025-10-22 07:41:33,,QuickShip
FUL_000303,ORD_000303,Abu Dhabi Hub,Zone E,2025-10-20 06:41:41,Delayed,2025-10-25 06:41:41,Warehouse Delay,QuickShip
FUL_000304,ORD_000304,Dubai Hub,Zone D,2025-10-11 07:37:06,On Time,2025-10-11 07:37:06,,SpeedLink
FUL_000305,ORD_000305,Sharjah Hub,Zone F,2025-10-18 11:07:44,On Time,2025-10-17 11:07:44,,SpeedLink
FUL_000306,ORD_000306,Dubai Hub,Zone C,2025-12-30 04:33:01,Delayed,2026-01-03 04:33:01,Rider Unavailable,QuickShip
FUL_000307,ORD_000307,Abu Dhabi Hub,Zone F,2025-12-17 04:49:51,Delayed,2025-12-18 04:49:51,Traffic/Weather,QuickShip
FUL_000308,ORD_000308,Dubai Hub,Zone F,2026-01-08 09:40:44,On Time,2026-01-07 09:40:44,,SpeedLink
FUL_000309,ORD_000309,Dubai Hub,Zone C,2025-12-10 11:40:44,Delayed,2025-12-12 11:40:44,Rider Unavailable,SpeedLink
FUL_000310,ORD_000310,Dubai Hub,Zone A,2025-11-07 05:05:20,On Time,2025-11-07 05:05:20,,FastTrack
FUL_000311,ORD_000311,Dubai Hub,Zone C,2025-11-26 18:36:11,On Time,2025-11-26 18:36:11,,QuickShip
FUL_000312,ORD_000312,Abu Dhabi Hub,Zone C,2025-12-15 20:21:05,On Time,2025-12-14 20:21:05,,SpeedLink
FUL_000313,ORD_000313,Sharjah Hub,Zone B,2025-10-21 07:18:49,On Time,2025-10-21 07:18:49,,SpeedLink
FUL_000314,ORD_000314,Abu Dhabi Hub,Zone E,2025-10-17 18:29:27,Delayed,2025-10-20 18:29:27,Traffic/Weather,FastTrack
FUL_000315,ORD_000315,Abu Dhabi Hub,Zone F,2025-12-15 16:09:05,On Time,2025-12-14 16:09:05,,QuickShip
FUL_000316,ORD_000316,Abu Dhabi Hub,Zone E,2025-11-02 19:00:10,On Time,2025-11-02 19:00:10,,FastTrack
FUL_000317,ORD_000317,Dubai Hub,Zone F,2025-10-31 06:39:13,On Time,2025-10-31 06:39:13,,FastTrack
FUL_000318,ORD_000318,Sharjah Hub,Zone A,2026-01-05 12:09:02,Delayed,2026-01-09 12:09:02,Address Issue,QuickShip
FUL_000319,ORD_000319,Sharjah Hub,Zone E,2025-11-17 11:38:34,Failed,2025-11-18 11:38:34,,SpeedLink
FUL_000320,ORD_000320,Dubai Hub,Zone C,2025-12-05 14:37:14,On Time,2025-12-04 14:37:14,,FastTrack
FUL_000321,ORD_000321,Sharjah Hub,Zone C,2025-11-22 17:04:15,On Time,2025-11-22 17:04:15,,SpeedLink
FUL_000322,ORD_000322,Dubai Hub,Zone E,2025-10-15 06:43:05,Delayed,2025-10-22 06:43:05,Address Issue,FastTrack
FUL_000323,ORD_000323,Dubai Hub,Zone B,2025-12-09 07:34:33,On Time,2025-12-09 07:34:33,,QuickShip
FUL_000324,ORD_000324,Abu Dhabi Hub,Zone A,2025-10-20 14:44:27,On Time,2025-10-20 14:44:27,,SpeedLink
FUL_000325,ORD_000325,Sharjah Hub,Zone B,2025-10-21 14:03:01,On Time,2025-10-21 14:03:01,,SpeedLink
FUL_000326,ORD_000326,Sharjah Hub,Zone E,2025-10-21 06:43:27,On Time,2025-10-21 06:43:27,,FastTrack
FUL_000327,ORD_000327,Sharjah Hub,Zone A,2025-11-03 00:04:27,On Time,2025-11-03 00:04:27,,SpeedLink
FUL_000328,ORD_000328,Dubai Hub,Zone C,2025-10-08 02:34:50,Delayed,2025-10-09 02:34:50,Warehouse Delay,QuickShip
FUL_000329,ORD_000329,Dubai Hub,Zone A,2026-01-07 12:10:59,Delayed,2026-01-09 12:10:59,Traffic/Weather,FastTrack
FUL_000330,ORD_000330,Dubai Hub,Zone D,2025-12-12 16:24:18,Pending,,,QuickShip
FUL_000331,ORD_000331,Sharjah Hub,Zone E,2025-10-31 11:01:20,On Time,2025-10-31 11:01:20,,SpeedLink
FUL_000332,ORD_000332,Abu Dhabi Hub,Zone A,2025-10-19 14:28:42,Delayed,2025-10-25 14:28:42,Rider Unavailable,FastTrack
FUL_000333,ORD_000333,Abu Dhabi Hub,Zone F,2025-11-29 12:44:50,On Time,2025-11-29 12:44:50,,SpeedLink
FUL_000334,ORD_000334,Dubai Hub,Zone C,2025-11-01 09:55:23,Delayed,2025-11-07 09:55:23,Warehouse Delay,SpeedLink
FUL_000335,ORD_000335,Abu Dhabi Hub,Zone D,2025-10-26 06:20:13,Failed,2025-10-30 06:20:13,,FastTrack
FUL_000336,ORD_000336,Sharjah Hub,Zone D,2025-11-10 20:39:36,On Time,2025-11-10 20:39:36,,QuickShip
FUL_000337,ORD_000337,Dubai Hub,Zone A,2025-12-26 01:21:56,On Time,2025-12-25 01:21:56,,FastTrack
FUL_000338,ORD_000338,Abu Dhabi Hub,Zone A,2025-11-23 15:24:44,On Time,2025-11-23 15:24:44,,SpeedLink
FUL_000339,ORD_000339,Dubai Hub,Zone A,2025-12-14 21:46:29,Delayed,2025-12-21 21:46:29,Address Issue,FastTrack
FUL_000340,ORD_000340,Abu Dhabi Hub,Zone F,2026-01-06 14:01:08,On Time,2026-01-06 14:01:08,,SpeedLink
FUL_000341,ORD_000341,Dubai Hub,Zone A,2025-10-17 02:04:48,Delayed,2025-10-24 02:04:48,Address Issue,SpeedLink
FUL_000342,ORD_000342,Sharjah Hub,Zone D,2026-01-01 05:29:13,On Time,2026-01-01 05:29:13,,QuickShip
FUL_000343,ORD_000343,Abu Dhabi Hub,Zone C,2025-11-02 06:01:20,On Time,2025-11-02 06:01:20,,QuickShip
FUL_000344,ORD_000344,Dubai Hub,Zone F,2025-12-19 22:30:27,On Time,2025-12-19 22:30:27,,QuickShip
FUL_000345,ORD_000345,Dubai Hub,Zone E,2025-11-01 14:10:07,On Time,2025-10-31 14:10:07,,FastTrack
FUL_000346,ORD_000346,Dubai Hub,Zone C,2026-01-03 08:03:26,Pending,,,FastTrack
FUL_000347,ORD_000347,Sharjah Hub,Zone E,2025-12-12 05:08:42,On Time,2025-12-11 05:08:42,,FastTrack
FUL_000348,ORD_000348,Dubai Hub,Zone D,2025-10-30 18:21:59,Delayed,2025-11-04 18:21:59,Rider Unavailable,QuickShip
FUL_000349,ORD_000349,Abu Dhabi Hub,Zone E,2025-12-13 07:57:47,Delayed,2025-12-20 07:57:47,Address Issue,QuickShip
FUL_000350,ORD_000350,Dubai Hub,Zone C,2025-11-05 15:20:27,Delayed,2025-11-12 15:20:27,Traffic/Weather,FastTrack
FUL_000351,ORD_000351,Abu Dhabi Hub,Zone D,2025-10-28 04:49:26,On Time,2025-10-27 04:49:26,,SpeedLink
FUL_000352,ORD_000352,Sharjah Hub,Zone B,2025-12-04 23:31:26,On Time,2025-12-03 23:31:26,,FastTrack
FUL_000353,ORD_000353,Abu Dhabi Hub,Zone D,2025-11-18 23:40:10,On Time,2025-11-17 23:40:10,,SpeedLink
FUL_000354,ORD_000354,Sharjah Hub,Zone E,2025-10-20 19:40:14,On Time,2025-10-20 19:40:14,,FastTrack
FUL_000355,ORD_000355,Abu Dhabi Hub,Zone A,2025-12-07 06:55:34,On Time,2025-12-06 06:55:34,,FastTrack
FUL_000356,ORD_000356,Abu Dhabi Hub,Zone E,2025-12-05 02:03:26,Pending,,,SpeedLink
FUL_000357,ORD_000357,Sharjah Hub,Zone D,2026-01-01 07:22:47,On Time,2025-12-31 07:22:47,,SpeedLink
FUL_000358,ORD_000358,Dubai Hub,Zone D,2025-10-13 13:08:09,on-time,2025-10-12 13:08:09,,QuickShip
FUL_000359,ORD_000359,Sharjah Hub,Zone A,2025-12-26 23:12:54,Delayed,2025-12-27 23:12:54,Address Issue,FastTrack
FUL_000360,ORD_000360,Dubai Hub,Zone A,2025-12-24 03:32:57,On Time,2025-12-24 03:32:57,,QuickShip
FUL_000361,ORD_000361,Sharjah Hub,Zone C,2025-12-02 16:12:01,Delayed,2025-12-08 16:12:01,Address Issue,FastTrack
FUL_000362,ORD_000362,Dubai Hub,Zone B,2025-11-08 23:25:34,Delayed,2025-11-09 23:25:34,Traffic/Weather,SpeedLink
FUL_000363,ORD_000363,Sharjah Hub,Zone B,2025-11-26 01:29:14,On Time,2025-11-25 01:29:14,,QuickShip
FUL_000364,ORD_000364,Abu Dhabi Hub,Zone C,2025-11-15 06:09:25,On Time,2025-11-15 06:09:25,,SpeedLink
FUL_000365,ORD_000365,Sharjah Hub,Zone A,2025-11-02 19:03:30,On Time,2025-11-01 19:03:30,,FastTrack
FUL_000366,ORD_000366,Dubai Hub,Zone D,2025-12-25 15:06:10,Delayed,2025-12-31 15:06:10,Traffic/Weather,QuickShip
FUL_000367,ORD_000367,Dubai Hub,Zone C,2025-11-04 17:53:50,On Time,2025-11-04 17:53:50,,SpeedLink
FUL_000368,ORD_000368,Sharjah Hub,Zone E,2025-12-24 03:23:17,On Time,2025-12-23 03:23:17,,QuickShip
FUL_000369,ORD_000369,Dubai Hub,Zone A,2026-01-02 16:24:00,On Time,2026-01-02 16:24:00,,QuickShip
FUL_000370,ORD_000370,Abu Dhabi Hub,Zone F,2025-12-12 15:25:01,Failed,2025-12-16 15:25:01,,SpeedLink
FUL_000371,ORD_000371,Abu Dhabi Hub,Zone E,2025-11-24 03:42:39,On Time,2025-11-23 03:42:39,,QuickShip
FUL_000372,ORD_000372,Sharjah Hub,Zone F,2025-10-29 06:00:16,On Time,2025-10-28 06:00:16,,SpeedLink
FUL_000373,ORD_000373,Dubai Hub,Zone C,2026-01-06 18:06:17,On Time,2026-01-05 18:06:17,,FastTrack
FUL_000374,ORD_000374,Abu Dhabi Hub,Zone D,2025-10-21 10:40:07,On Time,2025-10-21 10:40:07,,FastTrack
FUL_000375,ORD_000375,Dubai Hub,Zone E,2025-12-13 17:06:57,On Time,2025-12-12 17:06:57,,SpeedLink
FUL_000376,ORD_000376,Sharjah Hub,Zone E,2025-12-27 02:22:07,On Time,2025-12-27 02:22:07,,QuickShip
FUL_000377,ORD_000377,Abu Dhabi Hub,Zone E,2025-12-30 11:01:57,Delayed,2026-01-04 11:01:57,Traffic/Weather,FastTrack
FUL_000378,ORD_000378,Dubai Hub,Zone C,2025-11-13 20:54:33,Delayed,2025-11-20 20:54:33,Warehouse Delay,SpeedLink
FUL_000379,ORD_000379,Dubai Hub,Zone A,2025-12-14 22:03:21,On Time,2025-12-14 22:03:21,,SpeedLink
FUL_000380,ORD_000380,Dubai Hub,Zone A,2025-11-10 01:28:04,On Time,2025-11-09 01:28:04,,FastTrack
FUL_000381,ORD_000381,Abu Dhabi Hub,Zone D,2025-12-18 06:41:29,Pending,,,SpeedLink
FUL_000382,ORD_000382,Abu Dhabi Hub,Zone E,2025-11-01 23:27:23,On Time,2025-11-01 23:27:23,,SpeedLink
FUL_000383,ORD_000383,Abu Dhabi Hub,Zone D,2025-12-23 00:25:47,On Time,2025-12-22 00:25:47,,QuickShip
FUL_000384,ORD_000384,Dubai Hub,Zone F,2025-12-09 06:55:15,On Time,2025-12-09 06:55:15,,SpeedLink
FUL_000385,ORD_000385,Dubai Hub,,2025-11-24 00:20:00,Failed,2025-11-25 00:20:00,,QuickShip
FUL_000386,ORD_000386,Dubai Hub,Zone D,2025-12-12 16:23:41,On Time,2025-12-11 16:23:41,,QuickShip
FUL_000387,ORD_000387,Sharjah Hub,Zone D,2025-10-16 02:34:21,On Time,2025-10-16 02:34:21,,QuickShip
FUL_000388,ORD_000388,Sharjah Hub,Zone C,2025-10-16 02:27:46,Delayed,2025-10-23 02:27:46,Traffic/Weather,SpeedLink
FUL_000389,ORD_000389,Abu Dhabi Hub,Zone E,2025-10-16 11:27:24,On Time,2025-10-16 11:27:24,,FastTrack
FUL_000390,ORD_000390,Sharjah Hub,Zone B,2025-11-25 17:16:59,on-time,2025-11-24 17:16:59,,QuickShip
FUL_000391,ORD_000391,Sharjah Hub,Zone C,2025-12-08 13:17:39,On Time,2025-12-07 13:17:39,,SpeedLink
FUL_000392,ORD_000392,Dubai Hub,Zone E,2025-12-13 09:13:53,Delayed,2025-12-18 09:13:53,Customer Unavailable,FastTrack
FUL_000393,ORD_000393,Dubai Hub,Zone B,2025-10-16 12:44:27,Delayed,2025-10-22 12:44:27,Rider Unavailable,FastTrack
FUL_000394,ORD_000394,Sharjah Hub,Zone F,2025-11-10 07:52:33,On Time,2025-11-10 07:52:33,,SpeedLink
FUL_000395,ORD_000395,Sharjah Hub,Zone F,2025-12-29 16:32:01,Delayed,2026-01-04 16:32:01,Traffic/Weather,QuickShip
FUL_000396,ORD_000396,Dubai Hub,Zone D,2025-11-22 09:41:14,On Time,2025-11-21 09:41:14,,FastTrack
FUL_000397,ORD_000397,Dubai Hub,Zone F,2025-12-26 23:02:40,On Time,2025-12-25 23:02:40,,FastTrack
FUL_000398,ORD_000398,Dubai Hub,Zone F,2026-01-02 13:26:33,On Time,2026-01-02 13:26:33,,SpeedLink
FUL_000399,ORD_000399,Dubai Hub,Zone E,2025-12-25 08:13:05,On Time,2025-12-24 08:13:05,,SpeedLink
FUL_000400,ORD_000400,Sharjah Hub,Zone F,2025-11-26 05:20:21,On Time,2025-11-25 05:20:21,,QuickShip
FUL_000401,ORD_000401,Abu Dhabi Hub,Zone D,2025-12-05 03:17:38,On Time,2025-12-05 03:17:38,,SpeedLink
FUL_000402,ORD_000402,Abu Dhabi Hub,Zone E,2025-10-13 17:13:29,On Time,2025-10-12 17:13:29,,QuickShip
FUL_000403,ORD_000403,Dubai Hub,Zone B,2025-12-02 12:08:20,On Time,2025-12-01 12:08:20,,QuickShip
FUL_000404,ORD_000404,Abu Dhabi Hub,Zone D,2025-10-19 02:33:36,Failed,2025-10-21 02:33:36,,SpeedLink
FUL_000405,ORD_000405,Sharjah Hub,Zone E,2025-11-26 01:11:51,On Time,2025-11-26 01:11:51,,SpeedLink
FUL_000406,ORD_000406,Dubai Hub,Zone E,2025-11-19 22:50:36,On Time,2025-11-18 22:50:36,,QuickShip
FUL_000407,ORD_000407,Dubai Hub,Zone E,2025-12-19 21:53:39,On Time,2025-12-18 21:53:39,,FastTrack
FUL_000408,ORD_000408,Dubai Hub,Zone B,2025-11-04 02:24:24,On Time,2025-11-03 02:24:24,,QuickShip
FUL_000409,ORD_000409,Sharjah Hub,Zone B,2025-12-05 23:33:55,On Time,2025-12-04 23:33:55,,FastTrack
FUL_000410,ORD_000410,Dubai Hub,Zone D,2025-11-11 22:45:17,Delayed,2025-11-13 22:45:17,Traffic/Weather,QuickShip
FUL_000411,ORD_000411,Dubai Hub,Zone D,2025-12-28 01:53:34,On Time,2025-12-28 01:53:34,,FastTrack
FUL_000412,ORD_000412,Dubai Hub,Zone C,2025-10-27 14:56:30,On Time,2025-10-26 14:56:30,,FastTrack
FUL_000413,ORD_000413,Dubai Hub,Zone E,2025-11-09 06:30:22,On Time,2025-11-09 06:30:22,,QuickShip
