item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_000343,ORD_002173,Beauty,Beauty Product 343,2,127.63,255.27
ITEM_000344,ORD_007591,Electronics,Electronics Product 344,1,1935.61,1935.61
ITEM_000345,ORD_006424,Elec,Electronics Product 345,3,1190.4,3571.2
ITEM_000346,ORD_006432,Fashion,Fashion Product 346,1,228.77,228.77
ITEM_000347,ORD_003728,Electronics,Electronics Product 347,1,1075.81,1075.81
ITEM_000348,ORD_002337,Groceries,Groceries Product 348,3,26.57,79.7
ITEM_000349,ORD_003466,Groceries,Groceries Product 349,1,93.1,93.1
ITEM_000350,ORD_005707,Fashion,Fashion Product 350,2,341.93,683.86
ITEM_000351,ORD_007843,Electronics,Electronics Product 351,2,1883.66,3767.31
ITEM_000352,ORD_005985,Groceries,Groceries Product 352,2,160.31,320.63
ITEM_000353,ORD_006418,Beauty,Beauty Product 353,1,84.48,84.48
ITEM_000354,ORD_004553,Electronics,Electronics Product 354,3,1127.78,3383.35
ITEM_000355,ORD_005423,Fashion,Fashion Product 355,3,574.01,1722.03
ITEM_000356,ORD_005886,Fashion,Fashion Product 356,2,543.42,1086.84
ITEM_000357,ORD_003987,Beauty,Beauty Product 357,3,196.38,589.15
ITEM_000358,ORD_001269,Electronics,Electronics Product 358,2,962.76,1925.53
ITEM_000359,ORD_001556,Electronics,Electronics Product 359,3,234.57,703.71
ITEM_000360,ORD_002431,Home & Kitchen,Home & Kitchen Product 360,2,534.6,1069.19
ITEM_000361,ORD_001784,Home & Kitchen,Home & Kitchen Product 361,2,456.87,913.73
ITEM_000362,ORD_007936,Home & Kitchen,Home & Kitchen Product 362,3,370.15,1110.46
ITEM_000363,ORD_000480,Fashion,Fashion Product 363,1,372.72,372.72
ITEM_000364,ORD_004745,Electronics,Electronics Product 364,3,1207.99,3623.96
ITEM_000365,ORD_006028,Electronics,Electronics Product 365,2,941.1,1882.2
ITEM_000366,ORD_004442,Home & Kitchen,Home & Kitchen Product 366,3,201.44,604.31
ITEM_000367,ORD_000500,Beauty,Beauty Product 367,3,193.35,580.05
ITEM_000368,ORD_006128,Home & Kitchen,Home & Kitchen Product 368,2,396.68,793.37
ITEM_000369,ORD_002570,Fashion,Fashion Product 369,2,480.01,960.02
ITEM_000370,ORD_000469,Electronics,Electronics Product 370,1,1264.51,1264.51
ITEM_000371,ORD_000411,Fashion,Fashion Product 371,3,94.59,283.76
ITEM_000372,ORD_004786,ELECTRONICS,Electronics Product 372,2,246.34,492.68
ITEM_000373,ORD_003906,Fashion,Fashion Product 373,1,218.11,218.11
ITEM_000374,ORD_004120,Home & Kitchen,Home & Kitchen Product 374,2,102.07,204.15
ITEM_000375,ORD_007532,Home & Kitchen,Home & Kitchen Product 375,2,84.09,168.17
ITEM_000376,ORD_006986,Fashion,Fashion Product 376,2,389.6,779.19
ITEM_000377,ORD_004351,Beauty,Beauty Product 377,3,132.7,398.11
ITEM_000378,ORD_001290,Groceries,Groceries Product 378,3,84.33,252.99
ITEM_000379,ORD_000466,Groceries,Groceries Product 379,3,181.99,545.98
ITEM_000380,ORD_007871,Fashion,Fashion Product 380,2,151.9,303.81
ITEM_000381,ORD_004161,Home & Kitchen,Home & Kitchen Product 381,1,606.61,606.61
ITEM_000382,ORD_000657,Electronics,Electronics Product 382,3,683.9,2051.7
ITEM_000383,ORD_006975,Electronics,Electronics Product 383,3,779.37,2338.1
ITEM_000384,ORD_001523,Beauty,Beauty Product 384,3,117.98,353.94
ITEM_000385,ORD_000562,Home & Kitchen,Home & Kitchen Product 385,2,229.6,459.2
ITEM_000386,ORD_004875,Beauty,Beauty Product 386,2,134.24,268.47
ITEM_000387,ORD_000557,Beauty,Beauty Product 387,1,261.36,261.36
ITEM_000388,ORD_005532,Electronics,Electronics Product 388,3,357.69,1073.08
ITEM_000389,ORD_007061,Beauty,Beauty Product 389,2,106.73,213.46
ITEM_000390,ORD_001927,Groceries,Groceries Product 390,3,175.02,525.06
ITEM_000391,ORD_003308,ELECTRONICS,Electronics Product 391,3,1114.13,3342.39
ITEM_000392,ORD_000983,Electronics,Electronics Product 392,1,1397.53,1397.53
ITEM_000393,ORD_007714,Fashion,Fashion Product 393,1,591.01,591.01
ITEM_000394,ORD_007294,Fashion,Fashion Product 394,1,536.5,536.5
ITEM_000395,ORD_004667,Fashion,Fashion Product 395,1,455.54,455.54
ITEM_000396,ORD_002017,Fashion,Fashion Product 396,2,522.6,1045.21
ITEM_000397,ORD_004743,Fashion,Fashion Product 397,2,208.83,417.66
ITEM_000398,ORD_004871,Groceries,Groceries Product 398,3,176.41,529.22
ITEM_000399,ORD_000326,Fashion,Fashion Product 399,1,222.02,222.02
ITEM_000400,ORD_005074,Groceries,Groceries Product 400,3,179.37,538.11
ITEM_000401,ORD_000672,Electronics,Electronics Product 401,1,1163.97,1163.97
ITEM_000402,ORD_003435,Beauty,Beauty Product 402,3,210.83,632.48
ITEM_000403,ORD_005386,Fashion,Fashion Product 403,3,545.02,1635.06
ITEM_000404,ORD_004782,Home & Kitchen,Home & Kitchen Product 404,3,284.81,854.42
ITEM_000405,ORD_004631,Fashion,Fashion Product 405,3,127.76,383.27
ITEM_000406,ORD_004283,Groceries,Groceries Product 406,1,148.27,148.27
ITEM_000407,ORD_002592,Home & Kitchen,Home & Kitchen Product 407,2,306.22,612.44
ITEM_000408,ORD_007658,Groceries,Groceries Product 408,2,96.0,192.0
ITEM_000409,ORD_002137,Fashion,Fashion Product 409,2,358.98,717.97
ITEM_000410,ORD_001674,Beauty,Beauty Product 410,2,293.48,586.95
ITEM_000411,ORD_005487,Groceries,Groceries Product 411,3,40.59,121.78
ITEM_000412,ORD_005868,Electronics,Electronics Product 412,1,1603.16,1603.16
ITEM_000413,ORD_002574,Beauty,Beauty Product 413,2,155.72,311.44
ITEM_000414,ORD_001956,Beauty,Beauty Product 414,3,141.78,425.35
ITEM_000415,ORD_002176,ELECTRONICS,Electronics Product 415,1,1859.12,1859.12
ITEM_000416,ORD_003243,Fashion,Fashion Product 416,3,373.44,1120.33
ITEM_000417,ORD_001073,Fashion,Fashion Product 417,2,242.05,484.1
ITEM_000418,ORD_005503,Home & Kitchen,Home & Kitchen Product 418,3,87.5,262.51
ITEM_000419,ORD_005288,Beauty,Beauty Product 419,3,166.37,499.1
ITEM_000420,ORD_002458,Electronics,Electronics Product 420,3,705.65,2116.96
ITEM_000421,ORD_003746,Home & Kitchen,Home & Kitchen Product 421,1,437.91,437.91
ITEM_000422,ORD_002591,Fashion,Fashion Product 422,2,277.43,554.87
ITEM_000423,ORD_007611,Home & Kitchen,Home & Kitchen Product 423,2,292.87,585.73
ITEM_000424,ORD_006160,Fashion,Fashion Product 424,2,211.13,422.25
ITEM_000425,ORD_007666,Home & Kitchen,Home & Kitchen Product 425,2,673.96,1347.92
ITEM_000426,ORD_000595,Home & Kitchen,Home & Kitchen Product 426,2,182.78,365.56
ITEM_000427,ORD_000077,Groceries,Groceries Product 427,1,36.63,36.63
ITEM_000428,ORD_003755,Home & Kitchen,Home & Kitchen Product 428,3,438.63,1315.89
ITEM_000429,ORD_005089,Fashion,Fashion Product 429,2,492.53,985.05
ITEM_000430,ORD_004613,Groceries,Groceries Product 430,2,127.81,255.61
ITEM_000431,ORD_000820,Home & Kitchen,Home & Kitchen Product 431,2,609.3,1218.59
ITEM_000432,ORD_000601,Groceries,Groceries Product 432,1,146.36,146.36
ITEM_000433,ORD_004405,Electronics,Electronics Product 433,1,515.36,515.36
ITEM_000434,ORD_001747,Electronics,Electronics Product 434,1,912.52,912.52
ITEM_000435,ORD_004145,Electronics,Electronics Product 435,2,763.89,1527.78
ITEM_000436,ORD_002173,Beauty,Beauty Product 436,1,139.59,139.59
ITEM_000437,ORD_001086,Beauty,Beauty Product 437,3,163.21,489.64
ITEM_000438,ORD_007646,Home & Kitchen,Home & Kitchen Product 438,1,582.0,582.0
ITEM_000439,ORD_002860,Groceries,Groceries Product 439,2,113.48,226.96
ITEM_000440,ORD_007217,Home & Kitchen,Home & Kitchen Product 440,3,625.7,1877.1
ITEM_000441,ORD_000564,Home & Kitchen,Home & Kitchen Product 441,2,130.97,261.95
ITEM_000442,ORD_007203,Fashion,Fashion Product 442,2,104.93,209.85
ITEM_000443,ORD_002002,Electronics,Electronics Product 443,1,1216.06,1216.06
ITEM_000444,ORD_003028,Electronics,Electronics Product 444,2,1774.5,3549.0
ITEM_000445,ORD_002335,Fashion,Fashion Product 445,1,418.6,418.6
ITEM_000446,ORD_001293,Electronics,Electronics Product 446,1,1386.06,1386.06
ITEM_000447,ORD_003590,Fashion,Fashion Product 447,3,315.07,945.22
ITEM_000448,ORD_006831,Fashion,Fashion Product 448,3,279.59,838.77
ITEM_000449,ORD_004451,Home & Kitchen,Home & Kitchen Product 449,3,299.88,899.64
ITEM_000450,ORD_005764,Beauty,Beauty Product 450,3,292.27,876.81
ITEM_000451,ORD_002479,Fashion,Fashion Product 451,2,64.25,128.49
ITEM_000452,ORD_005011,Home & Kitchen,Home & Kitchen Product 452,3,584.14,1752.42
ITEM_000453,ORD_006612,Electronics,Electronics Product 453,3,380.26,1140.79
ITEM_000454,ORD_005358,Electronics,Electronics Product 454,1,571.7,571.7
ITEM_000455,ORD_004334,Beauty,Beauty Product 455,2,207.07,414.15
ITEM_000456,ORD_000065,Groceries,Groceries Product 456,1,177.86,177.86
ITEM_000457,ORD_005472,Groceries,Groceries Product 457,1,104.38,104.38
ITEM_000458,ORD_006694,Electronics,Electronics Product 458,1,1102.16,1102.16
ITEM_000459,ORD_004544,Fashion,Fashion Product 459,1,410.9,410.9
ITEM_000460,ORD_002453,Beauty,Beauty Product 460,2,144.96,289.93
ITEM_000461,ORD_007633,Home & Kitchen,Home & Kitchen Product 461,2,83.89,167.79
ITEM_000462,ORD_005435,Electronics,Electronics Product 462,3,264.74,794.22
ITEM_000463,ORD_000849,Fashion,Fashion Product 463,1,326.24,326.24
ITEM_000464,ORD_007692,Electronics,Electronics Product 464,3,1714.74,5144.21
ITEM_000465,ORD_007194,Electronics,Electronics Product 465,1,353.94,353.94
ITEM_000466,ORD_001101,Fashion,Fashion Product 466,1,232.69,232.69
ITEM_000467,ORD_002167,Fashion,Fashion Product 467,1,305.92,305.92
ITEM_000468,ORD_000946,Electronics,Electronics Product 468,2,901.38,1802.76
ITEM_000469,ORD_007289,Groceries,Groceries Product 469,1,90.05,90.05
ITEM_000470,ORD_000877,Home & Kitchen,Home & Kitchen Product 470,2,795.48,1590.97
ITEM_000471,ORD_006082,Fashion,Fashion Product 471,3,161.14,483.42
ITEM_000472,ORD_004533,Fashion,Fashion Product 472,1,289.11,289.11
ITEM_000473,ORD_001274,Fashion,Fashion Product 473,3,137.02,411.05
ITEM_000474,ORD_002232,Home & Kitchen,Home & Kitchen Product 474,3,192.88,578.63
ITEM_000475,ORD_002309,Fashion,Fashion Product 475,1,455.04,455.04
ITEM_000476,ORD_004955,Fashion,Fashion Product 476,1,229.19,229.19
ITEM_000477,ORD_001726,Electronics,Electronics Product 477,2,603.88,1207.76
ITEM_000478,ORD_005879,Fashion,Fashion Product 478,1,552.16,552.16
ITEM_000479,ORD_002809,Home & Kitchen,Home & Kitchen Product 479,1,83.83,83.83
ITEM_000480,ORD_001668,Home & Kitchen,Home & Kitchen Product 480,2,748.72,1497.45
ITEM_000481,ORD_005632,Electronics,Electronics Product 481,3,872.8,2618.4
ITEM_000482,ORD_005196,Electronics,Electronics Product 482,1,1454.24,1454.24
ITEM_000483,ORD_006988,Beauty,Beauty Product 483,3,81.74,245.22
ITEM_000484,ORD_002163,Home & Kitchen,Home & Kitchen Product 484,2,177.14,354.27
ITEM_000485,ORD_004141,Fashion,Fashion Product 485,1,543.28,543.28
ITEM_000486,ORD_004003,Fashion,Fashion Product 486,1,532.08,532.08
ITEM_000487,ORD_002058,Beauty,Beauty Product 487,3,114.67,344.01
ITEM_000488,ORD_007417,Groceries,Groceries Product 488,3,109.45,328.34
ITEM_000489,ORD_007440,Fashion,Fashion Product 489,3,453.58,1360.75
ITEM_000490,ORD_006932,Home & Kitchen,Home & Kitchen Product 490,2,546.66,1093.31
ITEM_000491,ORD_000417,Fashion,Fashion Product 491,1,251.5,251.5
ITEM_000492,ORD_000757,Electronics,Electronics Product 492,3,732.11,2196.32
ITEM_000493,ORD_005197,Fashion,Fashion Product 493,3,358.92,1076.76
ITEM_000494,ORD_003470,Home & Kitchen,Home & Kitchen Product 494,2,530.19,1060.38
ITEM_000495,ORD_006795,Groceries,Groceries Product 495,3,37.09,111.28
ITEM_000496,ORD_002267,Fashion,Fashion Product 496,1,483.14,483.14
ITEM_000497,ORD_000362,Electronics,Electronics Product 497,3,1196.05,3588.15
ITEM_000498,ORD_000030,Electronics,Electronics Product 498,2,1980.2,3960.39
ITEM_000499,ORD_002733,Home & Kitchen,Home & Kitchen Product 499,1,429.47,429.47
ITEM_000500,ORD_006318,Groceries,Groceries Product 500,3,10.15,30.45
ITEM_000501,ORD_001072,Electronics,Electronics Product 501,2,299.44,598.88
ITEM_000502,ORD_005220,Fashion,Fashion Product 502,1,356.28,356.28
ITEM_000503,ORD_002146,Electronics,Electronics Product 503,2,411.65,823.3
ITEM_000504,ORD_001324,Fashion,Fashion Product 504,2,136.18,272.37
ITEM_000505,ORD_006073,Fashion,Fashion Product 505,1,404.33,404.33
ITEM_000506,ORD_003620,Beauty,Beauty Product 506,3,98.51,295.53
ITEM_000507,ORD_004520,Electronics,Electronics Product 507,3,1860.56,5581.68
ITEM_000508,ORD_005781,Electronics,Electronics Product 508,2,1549.12,3098.24
ITEM_000509,ORD_003504,Beauty,Beauty Product 509,2,80.6,161.2
ITEM_000510,ORD_004595,Fashion,Fashion Product 510,1,401.96,401.96
ITEM_000511,ORD_000080,Beauty,Beauty Product 511,1,118.05,118.05
ITEM_000512,ORD_000917,Beauty,Beauty Product 512,3,75.46,226.37
ITEM_000513,ORD_000617,Fashion,Fashion Product 513,3,325.41,976.23
ITEM_000514,ORD_007742,Home & Kitchen,Home & Kitchen Product 514,1,367.65,367.65
ITEM_000515,ORD_007235,Electronics,Electronics Product 515,2,797.49,1594.97
ITEM_000516,ORD_005661,Fashion,Fashion Product 516,3,130.04,390.11
ITEM_000517,ORD_007405,Home & Kitchen,Home & Kitchen Product 517,3,375.57,1126.7
ITEM_000518,ORD_001222,Groceries,Groceries Product 518,1,94.3,94.3
ITEM_000519,ORD_004470,Electronics,Electronics Product 519,2,258.75,517.49
ITEM_000520,ORD_000296,Beauty,Beauty Product 520,1,264.58,264.58
ITEM_000521,ORD_006838,Fashion,Fashion Product 521,2,308.81,617.61
ITEM_000522,ORD_003025,Groceries,Groceries Product 522,2,168.18,336.35
ITEM_000523,ORD_004772,Home & Kitchen,Home & Kitchen Product 523,2,117.27,234.55
ITEM_000524,ORD_004527,Home & Kitchen,Home & Kitchen Product 524,3,443.83,1331.5
ITEM_000525,ORD_001214,Fashion,Fashion Product 525,2,577.79,1155.58
ITEM_000526,ORD_003521,Fashion,Fashion Product 526,2,508.96,1017.91
ITEM_000527,ORD_001045,Home & Kitchen,Home & Kitchen Product 527,2,662.88,1325.75
ITEM_000528,ORD_000343,Electronics,Electronics Product 528,1,1441.69,1441.69
ITEM_000529,ORD_002526,Electronics,Electronics Product 529,2,1232.84,2465.68
ITEM_000530,ORD_002988,Beauty,Beauty Product 530,1,280.69,280.69
ITEM_000531,ORD_007365,Fashion,Fashion Product 531,2,225.89,451.78
ITEM_000532,ORD_007644,Beauty,Beauty Product 532,3,287.87,863.6
ITEM_000533,ORD_006522,Fashion,Fashion Product 533,2,378.85,757.69
ITEM_000534,ORD_007965,Groceries,Groceries Product 534,2,193.52,387.04
ITEM_000535,ORD_007051,Fashion,Fashion Product 535,1,399.93,399.93
ITEM_000536,ORD_000327,Home & Kitchen,Home & Kitchen Product 536,3,490.57,1471.7
ITEM_000537,ORD_007364,Fashion,Fashion Product 537,1,56.74,56.74
ITEM_000538,ORD_002932,Home & Kitchen,Home & Kitchen Product 538,3,247.18,741.55
ITEM_000539,ORD_001721,Fashion,Fashion Product 539,1,139.41,139.41
ITEM_000540,ORD_005588,Beauty,Beauty Product 540,1,60.82,60.82
ITEM_000541,ORD_002045,Home & Kitchen,Home & Kitchen Product 541,1,117.02,117.02
ITEM_000542,ORD_005464,Fashion,Fashion Product 542,2,309.9,619.81
ITEM_000543,ORD_000843,Electronics,Electronics Product 543,3,852.79,2558.38
ITEM_000544,ORD_002898,Electronics,Electronics Product 544,1,1626.64,1626.64
ITEM_000545,ORD_006391,Fashion,Fashion Product 545,1,443.12,443.12
ITEM_000546,ORD_004587,Fashion,Fashion Product 546,3,355.17,1065.52
ITEM_000547,ORD_007243,Groceries,Groceries Product 547,1,65.2,65.2
ITEM_000548,ORD_007166,Fashion,Fashion Product 548,1,119.53,119.53
ITEM_000549,ORD_003330,Groceries,Groceries Product 549,1,20.39,20.39
ITEM_000550,ORD_007978,Fashion,Fashion Product 550,1,409.79,409.79
ITEM_000551,ORD_005085,Fashion,Fashion Product 551,1,219.0,219.0
ITEM_000552,ORD_006140,Electronics,Electronics Product 552,3,1124.43,3373.3
ITEM_000553,ORD_001267,Home & Kitchen,Home & Kitchen Product 553,1,765.01,765.01
ITEM_000554,ORD_007584,Home & Kitchen,Home & Kitchen Product 554,2,182.25,364.5
ITEM_000555,ORD_007618,Electronics,Electronics Product 555,2,933.7,1867.4
ITEM_000556,ORD_001940,Fashion,Fashion Product 556,2,292.19,584.38
ITEM_000557,ORD_007083,Fashion,Fashion Product 557,1,258.24,258.24
ITEM_000558,ORD_001332,Beauty,Beauty Product 558,1,195.84,195.84
ITEM_000559,ORD_007998,Electronics,Electronics Product 559,1,1469.86,1469.86
ITEM_000560,ORD_006553,Electronics,Electronics Product 560,3,336.71,1010.12
ITEM_000561,ORD_006642,Home & Kitchen,Home & Kitchen Product 561,2,440.81,881.61
ITEM_000562,ORD_001451,Home & Kitchen,Home & Kitchen Product 562,1,92.43,92.43
ITEM_000563,ORD_007221,Home & Kitchen,Home & Kitchen Product 563,3,755.86,2267.58
ITEM_000564,ORD_003378,Groceries,Groceries Product 564,2,88.08,176.16
ITEM_000565,ORD_000204,Beauty,Beauty Product 565,3,167.76,503.27
ITEM_000566,ORD_001470,Beauty,Beauty Product 566,1,45.45,45.45
ITEM_000567,ORD_006034,Fashion,Fashion Product 567,3,343.76,1031.27
ITEM_000568,ORD_007574,Electronics,Electronics Product 568,3,926.17,2778.5
ITEM_000569,ORD_002722,Electronics,Electronics Product 569,1,1324.44,1324.44
ITEM_000570,ORD_006410,Home & Kitchen,Home & Kitchen Product 570,2,777.24,1554.48
ITEM_000571,ORD_007626,Electronics,Electronics Product 571,3,716.19,2148.58
ITEM_000572,ORD_003373,Beauty,Beauty Product 572,3,173.41,520.22
ITEM_000573,ORD_006572,Electronics,Electronics Product 573,2,1614.33,3228.67
ITEM_000574,ORD_005488,Electronics,Electronics Product 574,2,473.04,946.09
ITEM_000575,ORD_007079,Fashion,Fashion Product 575,3,297.98,893.93
ITEM_000576,ORD_006022,Home & Kitchen,Home & Kitchen Product 576,3,226.38,679.13
ITEM_000577,ORD_006642,Home & Kitchen,Home & Kitchen Product 577,1,772.43,772.43
ITEM_000578,ORD_002033,Beauty,Beauty Product 578,1,273.67,273.67
ITEM_000579,ORD_002186,Beauty,Beauty Product 579,3,174.0,522.01
ITEM_000580,ORD_001305,Fashion,Fashion Product 580,3,128.92,386.77
ITEM_000581,ORD_006451,Beauty,Beauty Product 581,3,200.92,602.77
ITEM_000582,ORD_005745,Home & Kitchen,Home & Kitchen Product 582,3,576.2,1728.61
ITEM_000583,ORD_000886,Groceries,Groceries Product 583,2,50.86,101.72
ITEM_000584,ORD_003134,Home & Kitchen,Home & Kitchen Product 584,1,785.15,785.15
ITEM_000585,ORD_007145,Home & Kitchen,Home & Kitchen Product 585,1,347.91,347.91
ITEM_000586,ORD_000318,Beauty,Beauty Product 586,2,73.48,146.95
ITEM_000587,ORD_007034,Electronics,Electronics Product 587,1,863.9,863.9
ITEM_000588,ORD_003856,Electronics,Electronics Product 588,2,369.42,738.85
ITEM_000589,ORD_001823,Fashion,Fashion Product 589,3,278.22,834.67
ITEM_000590,ORD_001635,Electronics,Electronics Product 590,3,1000.4,3001.2
ITEM_000591,ORD_006690,Electronics,Electronics Product 591,2,1824.94,3649.88
ITEM_000592,ORD_007524,Home & Kitchen,Home & Kitchen Product 592,2,285.24,570.47
ITEM_000593,ORD_003771,Beauty,Beauty Product 593,3,125.69,377.06
ITEM_000594,ORD_002865,Home & Kitchen,Home & Kitchen Product 594,1,758.56,758.56
ITEM_000595,ORD_002501,Home & Kitchen,Home & Kitchen Product 595,2,289.36,578.72
ITEM_000596,ORD_006722,Home & Kitchen,Home & Kitchen Product 596,3,795.76,2387.27
ITEM_000597,ORD_006516,Beauty,Beauty Product 597,2,84.08,168.16
ITEM_000598,ORD_007138,Electronics,Electronics Product 598,1,1627.11,1627.11
ITEM_000599,ORD_001865,Groceries,Groceries Product 599,2,137.89,275.78
ITEM_000600,ORD_001827,Beauty,Beauty Product 600,1,149.59,149.59
ITEM_000601,ORD_000194,Electronics,Electronics Product 601,1,705.1,705.1
ITEM_000602,ORD_005407,Electronics,Electronics Product 602,2,1360.4,2720.8
ITEM_000603,ORD_001583,Home & Kitchen,Home & Kitchen Product 603,3,175.22,525.67
ITEM_000604,ORD_003265,Beauty,Beauty Product 604,1,141.63,141.63
ITEM_000605,ORD_002690,Home & Kitchen,Home & Kitchen Product 605,3,344.13,1032.39
ITEM_000606,ORD_002283,Groceries,Groceries Product 606,1,108.49,108.49
ITEM_000607,ORD_007081,Beauty,Beauty Product 607,2,85.05,170.09
ITEM_000608,ORD_000569,Fashion,Fashion Product 608,1,182.47,182.47
ITEM_000609,ORD_007921,Beauty,Beauty Product 609,2,148.2,296.4
ITEM_000610,ORD_006336,Fashion,Fashion Product 610,3,380.48,1141.45
ITEM_000611,ORD_002287,Electronics,Electronics Product 611,1,537.74,537.74
ITEM_000612,ORD_002877,Fashion,Fashion Product 612,3,464.36,1393.08
ITEM_000613,ORD_005256,Fashion,Fashion Product 613,1,274.4,274.4
ITEM_000614,ORD_004174,Fashion,Fashion Product 614,2,519.05,1038.11
ITEM_000615,ORD_003275,Electronics,Electronics Product 615,1,1897.66,1897.66
ITEM_000616,ORD_005567,Electronics,Electronics Product 616,3,1855.89,5567.68
ITEM_000617,ORD_006912,Electronics,Electronics Product 617,2,1961.76,3923.52
ITEM_000618,ORD_004393,Home & Kitchen,Home & Kitchen Product 618,3,564.51,1693.54
ITEM_000619,ORD_002713,Beauty,Beauty Product 619,2,197.89,395.78
ITEM_000620,ORD_007695,Fashion,Fashion Product 620,1,575.26,575.26
ITEM_000621,ORD_000227,Electronics,Electronics Product 621,1,1898.72,1898.72
ITEM_000622,ORD_000945,Home & Kitchen,Home & Kitchen Product 622,1,432.84,432.84
ITEM_000623,ORD_007185,Fashion,Fashion Product 623,3,502.72,1508.17
ITEM_000624,ORD_007950,Fashion,Fashion Product 624,2,91.74,183.49
ITEM_000625,ORD_002140,Fashion,Fashion Product 625,3,299.1,897.29
ITEM_000626,ORD_001463,Electronics,Electronics Product 626,3,1596.54,4789.61
ITEM_000627,ORD_004757,Home & Kitchen,Home & Kitchen Product 627,2,182.54,365.07
