order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_000264,CUST_00550,2025-12-27 13:54:15,Web,Delivered,79.56,4.28,75.28,COD,SAVE10
ORD_000265,CUST_00681,2025-12-11 18:15:55,App,Delivered,499.19,126.15,373.04,Card,
ORD_000266,CUST_01892,2025-12-16 22:20:46,App,Delivered,275.17,0.0,275.17,COD,
ORD_000267,CUST_00795,2025-11-13 16:58:21,App,Delivered,186.55,0.0,186.55,Wallet,
ORD_000268,CUST_00203,2025-12-20 13:22:28,App,Delivered,359.56,0.0,359.56,Apple Pay,
ORD_000269,CUST_00325,2025-12-28 00:59:02,App,Delivered,470.34,38.67,431.67,Card,
ORD_000270,CUST_00825,2025-11-11 17:02:23,Web,Returned,268.59,0.0,268.59,Wallet,
ORD_000271,CUST_01809,2025-10-23 18:48:39,App,Delivered,806.7,0.0,806.7,Apple Pay,
ORD_000272,CUST_00244,2025-11-27 21:06:38,App,Delivered,240.78,0.0,240.78,COD,
ORD_000273,CUST_00327,2025-10-28 00:10:12,App,Delivered,618.48,0.0,618.48,Apple Pay,SAVE10
ORD_000274,CUST_00987,2025-10-07 08:25:51,Web,Cancelled,569.71,0.0,569.71,Apple Pay,SAVE10
ORD_000275,CUST_01071,2025-10-26 07:16:57,Web,Delivered,309.07,30.13,278.94,COD,
ORD_000276,CUST_00761,2025-12-18 09:01:27,Web,Cancelled,588.33,124.53,463.8,Wallet,
ORD_000277,CUST_01615,2025-10-26 01:22:48,App,Delivered,432.61,43.67,388.94,Card,SAVE10
ORD_000278,CUST_01646,2025-10-21 11:57:05,App,Delivered,586.37,0.0,586.37,Apple Pay,
ORD_000279,CUST_01037,2025-11-12 00:53:54,App,Delivered,457.37,0.0,457.37,COD,
ORD_000280,CUST_00907,2025-11-01 19:26:40,App,Delivered,176.16,0.0,176.16,COD,
ORD_000281,CUST_01404,2025-10-19 12:55:15,Web,Delivered,128.08,8.13,119.95,Wallet,
ORD_000282,CUST_00365,2025-12-31 14:59:10,Call Center,Delivered,901.74,0.0,901.74,Wallet,SAVE10
ORD_000283,CUST_01626,2025-11-10 06:48:20,Web,Delivered,155.81,0.0,155.81,Wallet,
ORD_000284,CUST_01366,2025-12-07 13:49:14,Call Center,Delivered,439.74,38.71,401.03,Card,SAVE10
ORD_000285,CUST_01884,2026-01-02 05:42:40,Web,Delivered,303.9,0.0,303.9,COD,SAVE10
ORD_000286,CUST_01816,2025-11-08 04:53:59,App,Delivered,379.61,0.0,379.61,Wallet,
ORD_000287,CUST_01245,2025-12-11 22:12:17,Call Center,Delivered,699.07,0.0,699.07,COD,SAVE10
ORD_000288,CUST_00073,2025-12-05 23:34:08,App,Delivered,375.45,0.0,375.45,Apple Pay,SAVE10
ORD_000289,CUST_01770,2025-11-22 02:26:57,Web,Delivered,652.82,0.0,652.82,Wallet,SAVE10
ORD_000290,CUST_01796,2025-12-20 04:31:26,App,In Transit,860.05,0.0,860.05,COD,
ORD_000291,CUST_01649,2025-12-16 04:53:16,App,Delivered,562.66,0.0,562.66,Card,
ORD_000292,CUST_01070,2025-11-18 19:30:07,Web,Delivered,254.31,0.0,254.31,Card,
ORD_000293,CUST_01528,2026-01-02 06:47:00,App,Returned,392.03,0.0,392.03,COD,
ORD_000294,CUST_00274,2025-12-20 12:51:52,App,Delivered,607.7,113.81,493.89,Card,SAVE10
ORD_000295,CUST_01579,2026-01-03 05:10:57,App,Delivered,416.8,0.0,416.8,COD,SAVE10
ORD_000296,CUST_00208,2025-12-06 09:42:57,App,Delivered,264.5,0.0,264.5,Wallet,SAVE10
ORD_000297,CUST_01953,2025-11-17 12:56:18,Call Center,Delivered,771.35,43.84,727.51,Card,SAVE10
ORD_000298,CUST_01885,2025-12-03 19:06:30,Web,Delivered,353.66,0.0,353.66,Card,
ORD_000299,CUST_01639,2025-12-12 12:58:42,App,Delivered,689.85,0.0,689.85,Wallet,
ORD_000300,CUST_00124,2025-10-30 16:38:40,App,Delivered,393.58,0.0,393.58,COD,
ORD_000301,CUST_01034,2025-11-24 01:20:13,Web,Delivered,388.78,89.86,298.92,Card,
ORD_000302,CUST_01353,2025-10-20 07:41:33,App,Delivered,354.63,58.08,296.55,COD,
ORD_000303,CUST_01211,2025-10-17 06:41:41,App,In Transit,1198.6,148.94,1049.66,COD,
ORD_000304,CUST_00543,2025-10-06 07:37:06,App,Delivered,217.48,14.03,203.45,Card,
ORD_000305,CUST_01692,2025-10-16 11:07:44,Web,Delivered,554.25,0.0,554.25,COD,
ORD_000306,CUST_00060,2025-12-25 04:33:01,App,In Transit,489.95,120.39,369.56,Card,
ORD_000307,CUST_01785,2025-12-12 04:49:51,App,Delivered,577.24,0.0,577.24,Wallet,
ORD_000308,CUST_00899,2026-01-03 09:40:44,App,Delivered,193.02,0.0,193.02,Apple Pay,
ORD_000309,CUST_00886,2025-12-07 11:40:44,App,Delivered,629.97,0.0,629.97,Card,
ORD_000310,CUST_01975,2025-11-05 05:05:20,Web,Delivered,229.82,0.0,229.82,Apple Pay,SAVE10
ORD_000311,CUST_00782,2025-11-21 18:36:11,App,Delivered,866.63,0.0,866.63,Apple Pay,SAVE10
ORD_000312,CUST_00442,2025-12-12 20:21:05,App,Delivered,231.1,0.0,231.1,Card,SAVE10
ORD_000313,CUST_01241,2025-10-17 07:18:49,App,Delivered,398.02,45.62,352.4,Card,SAVE10
ORD_000314,CUST_00911,2025-10-13 18:29:27,App,Delivered,16878.6,0.0,16878.6,COD,
ORD_000315,CUST_01026,2025-12-12 16:09:05,Web,Delivered,668.56,114.5,554.06,Card,SAVE10
ORD_000316,CUST_01560,2025-10-30 19:00:10,Web,Delivered,792.55,0.0,792.55,Card,SAVE10
ORD_000317,CUST_01742,2025-10-29 06:39:13,App,Delivered,600.24,86.64,513.6,Card,
ORD_000318,CUST_00832,2026-01-01 12:09:02,App,Delivered,501.38,0.0,501.38,Card,
ORD_000319,CUST_01008,2025-11-15 11:38:34,App,Delivered,887.15,246.35,640.8,Card,SAVE10
ORD_000320,CUST_01735,2025-12-03 14:37:14,Web,Delivered,886.0,0.0,886.0,Wallet,
ORD_000321,CUST_01380,2025-11-17 17:04:15,Web,In Transit,585.87,0.0,585.87,Wallet,SAVE10
ORD_000322,CUST_00626,2025-10-11 06:43:05,App,Delivered,640.52,89.12,551.4,COD,
ORD_000323,CUST_01816,2025-12-04 07:34:33,Web,Cancelled,424.4,27.32,397.08,COD,
ORD_000324,CUST_01691,2025-10-18 14:44:27,Web,Delivered,1192.38,0.0,1192.38,Apple Pay,
ORD_000325,CUST_01189,2025-10-18 14:03:01,Call Center,Delivered,328.92,0.0,328.92,Apple Pay,SAVE10
ORD_000326,CUST_00998,2025-10-19 06:43:27,App,Delivered,547.56,0.0,547.56,Wallet,
ORD_000327,CUST_00734,2025-11-01 00:04:27,App,In Transit,876.54,0.0,876.54,Card,
ORD_000328,CUST_00091,2025-10-06 02:34:50,App,Delivered,915.36,261.6,653.76,Card,
ORD_000329,CUST_00167,2026-01-03 12:10:59,Web,Delivered,540.33,0.0,540.33,Wallet,
ORD_000330,CUST_00959,2025-12-09 16:24:18,Web,Cancelled,460.66,59.72,400.94,Apple Pay,
ORD_000331,CUST_00207,2025-10-27 11:01:20,Web,In Transit,479.46,27.31,452.15,Wallet,
ORD_000332,CUST_01306,2025-10-15 14:28:42,App,Delivered,341.19,0.0,341.19,Wallet,
ORD_000333,CUST_01089,2025-11-24 12:44:50,App,In Transit,231.61,0.0,231.61,COD,
ORD_000334,CUST_01912,2025-10-27 09:55:23,App,In Transit,341.3,0.0,341.3,Card,
ORD_000335,CUST_00516,2025-10-24 06:20:13,Web,Delivered,383.46,40.85,342.61,Card,SAVE10
ORD_000336,CUST_01181,2025-11-08 20:39:36,App,In Transit,1000.26,0.0,1000.26,Card,
ORD_000337,CUST_01785,2025-12-21 01:21:56,App,Returned,847.4,0.0,847.4,Wallet,
ORD_000338,CUST_01793,2025-11-21 15:24:44,Web,Delivered,459.22,0.0,459.22,Wallet,SAVE10
ORD_000339,CUST_00747,2025-12-11 21:46:29,App,Delivered,1313.15,0.0,1313.15,Card,SAVE10
ORD_000340,CUST_00306,2026-01-03 14:01:08,App,Delivered,834.08,0.0,834.08,Card,
ORD_000341,CUST_01902,2025-10-15 02:04:48,App,Delivered,292.15,0.0,292.15,Apple Pay,
ORD_000342,CUST_00395,2025-12-28 05:29:13,Web,Delivered,259.67,0.0,259.67,Card,
ORD_000343,CUST_01098,2025-10-29 06:01:20,Web,Delivered,755.74,91.8,663.94,Apple Pay,SAVE10
ORD_000344,CUST_00187,2025-12-16 22:30:27,Call Center,Delivered,748.82,0.0,748.82,COD,
ORD_000345,CUST_01598,2025-10-27 14:10:07,App,Delivered,429.79,33.66,396.13,Card,
ORD_000346,CUST_01361,2025-12-31 08:03:26,Call Center,In Transit,484.6,0.0,484.6,Card,
ORD_000347,CUST_01700,2025-12-09 05:08:42,Web,Delivered,290.71,52.76,237.95,COD,
ORD_000348,CUST_01592,2025-10-27 18:21:59,Web,Cancelled,352.63,0.0,352.63,COD,
ORD_000349,CUST_00623,2025-12-09 07:57:47,Call Center,Delivered,670.97,0.0,670.97,Card,
ORD_000350,CUST_00730,2025-11-03 15:20:27,App,In Transit,256.18,60.22,195.96,Card,
ORD_000351,CUST_00240,2025-10-24 04:49:26,App,In Transit,343.04,29.24,313.8,Card,
ORD_000352,CUST_00533,2025-12-02 23:31:26,App,Delivered,230.97,0.0,230.97,Wallet,SAVE10
ORD_000353,CUST_00141,2025-11-13 23:40:10,Web,Delivered,712.07,0.0,712.07,Card,
ORD_000354,CUST_01289,2025-10-16 19:40:14,Web,Delivered,503.77,136.21,367.56,Wallet,
ORD_000355,CUST_00139,2025-12-03 06:55:34,Web,In Transit,411.75,0.0,411.75,Wallet,SAVE10
ORD_000356,CUST_00459,2025-12-02 02:03:26,App,In Transit,817.53,163.63,653.9,Card,
ORD_000357,CUST_00070,2025-12-29 07:22:47,App,Delivered,253.8,71.58,182.22,Card,
ORD_000358,CUST_00385,2025-10-09 13:08:09,App,Delivered,706.29,0.0,706.29,Card,SAVE10
ORD_000359,CUST_00630,2025-12-24 23:12:54,Web,Delivered,273.99,28.83,245.16,Card,
ORD_000360,CUST_00198,2025-12-19 03:32:57,App,Delivered,429.86,0.0,429.86,Card,SAVE10
ORD_000361,CUST_00205,2025-11-30 16:12:01,Call Center,Returned,461.53,64.08,397.45,Card,
ORD_000362,CUST_01750,2025-11-06 23:25:34,App,Delivered,115.52,0.0,115.52,COD,
ORD_000363,CUST_00568,2025-11-23 01:29:14,App,Cancelled,890.2,0.0,890.2,Card,
ORD_000364,CUST_01823,2025-11-10 06:09:25,Web,In Transit,585.45,62.22,523.23,Card,
ORD_000365,CUST_00982,2025-10-31 19:03:30,App,Returned,278.35,0.0,278.35,Wallet,SAVE10
ORD_000366,CUST_00805,2025-12-21 15:06:10,App,Delivered,419.9,70.08,349.82,COD,
ORD_000367,CUST_01711,2025-10-30 17:53:50,App,Delivered,431.38,0.0,431.38,Apple Pay,SAVE10
ORD_000368,CUST_00859,2025-12-20 03:23:17,App,Delivered,163.86,0.0,163.86,Card,SAVE10
ORD_000369,CUST_00882,2025-12-29 16:24:00,Call Center,Delivered,504.12,0.0,504.12,Card,
ORD_000370,CUST_00974,2025-12-07 15:25:01,Web,Delivered,670.16,173.0,497.16,Wallet,
ORD_000371,CUST_00640,2025-11-20 03:42:39,App,Delivered,603.21,0.0,603.21,COD,
ORD_000372,CUST_01455,2025-10-25 06:00:16,Web,In Transit,485.19,117.99,367.2,Apple Pay,
ORD_000373,CUST_01914,2026-01-03 18:06:17,App,Delivered,948.62,0.0,948.62,Wallet,
ORD_000374,CUST_00325,2025-10-17 10:40:07,Web,Delivered,1670.44,0.0,1670.44,COD,
ORD_000375,CUST_00442,2025-12-10 17:06:57,Call Center,Delivered,1036.49,275.79,760.7,COD,
ORD_000376,CUST_00804,2025-12-24 02:22:07,Web,Delivered,348.36,0.0,348.36,Wallet,
ORD_000377,CUST_00288,2025-12-25 11:01:57,App,Delivered,484.13,0.0,484.13,Wallet,SAVE10
ORD_000378,CUST_00226,2025-11-08 20:54:33,App,Delivered,346.39,70.76,275.63,Card,
ORD_000379,CUST_01088,2025-12-11 22:03:21,App,Cancelled,596.34,0.0,596.34,COD,
ORD_000380,CUST_00967,2025-11-06 01:28:04,Web,In Transit,590.27,66.51,523.76,COD,
ORD_000381,CUST_00938,2025-12-16 06:41:29,App,Delivered,415.11,27.37,387.74,Wallet,
ORD_000382,CUST_00560,2025-10-28 23:27:23,App,Delivered,176.9,0.0,176.9,Wallet,
ORD_000383,CUST_00714,2025-12-20 00:25:47,Call Center,Delivered,514.49,53.25,461.24,Card,
ORD_000384,CUST_00498,2025-12-04 06:55:15,App,Delivered,278.03,29.12,248.91,Wallet,
ORD_000385,CUST_00849,2025-11-20 00:20:00,App,Delivered,587.95,48.81,539.14,Apple Pay,SAVE10
ORD_000386,CUST_00926,2025-12-09 16:23:41,App,Delivered,1004.8,0.0,1004.8,Card,
ORD_000387,CUST_01941,2025-10-14 02:34:21,App,Delivered,96.28,28.08,68.2,COD,
ORD_000388,CUST_00060,2025-10-14 02:27:46,App,Delivered,780.95,79.38,701.57,Card,
ORD_000389,CUST_01421,2025-10-14 11:27:24,App,Delivered,491.82,0.0,491.82,Card,
ORD_000390,CUST_00257,2025-11-23 17:16:59,App,Delivered,243.18,0.0,243.18,Wallet,
ORD_000391,CUST_00577,2025-12-06 13:17:39,App,Cancelled,975.38,0.0,975.38,Card,
ORD_000392,CUST_00239,2025-12-08 09:13:53,Web,Delivered,244.59,25.12,219.47,Wallet,
ORD_000393,CUST_01825,2025-10-12 12:44:27,App,Cancelled,495.75,82.63,413.12,Card,
ORD_000394,CUST_00038,2025-11-07 07:52:33,Web,Delivered,508.12,0.0,508.12,COD,
ORD_000395,CUST_00025,2025-12-24 16:32:01,App,Delivered,678.9,181.35,497.55,Card,
ORD_000396,CUST_00410,2025-11-20 09:41:14,App,Delivered,192.06,0.0,192.06,COD,
ORD_000397,CUST_00461,2025-12-23 23:02:40,Call Center,Delivered,329.26,0.0,329.26,COD,SAVE10
ORD_000398,CUST_01595,2025-12-28 13:26:33,App,In Transit,282.77,0.0,282.77,Apple Pay,
ORD_000399,CUST_00988,2025-12-22 08:13:05,App,Delivered,291.76,0.0,291.76,Wallet,
ORD_000400,CUST_01441,2025-11-23 05:20:21,Web,Delivered,243.57,0.0,243.57,Card,
ORD_000401,CUST_00357,2025-12-01 03:17:38,Web,Delivered,283.08,19.83,263.25,COD,
ORD_000402,CUST_00383,2025-10-10 17:13:29,App,Delivered,266.58,0.0,266.58,Card,
ORD_000403,CUST_01833,2025-11-28 12:08:20,App,Delivered,576.85,0.0,576.85,Wallet,
ORD_000404,CUST_01182,2025-10-14 02:33:36,Web,Delivered,752.82,94.74,658.08,Card,
ORD_000405,CUST_00569,2025-11-23 01:11:51,Web,Delivered,273.74,30.1,243.64,Card,
ORD_000406,CUST_01457,2025-11-15 22:50:36,App,Delivered,289.42,62.17,227.25,COD,SAVE10
ORD_000407,CUST_01072,2025-12-15 21:53:39,App,Returned,549.65,0.0,549.65,Card,SAVE10
ORD_000408,CUST_01352,2025-10-30 02:24:24,App,Delivered,585.02,89.43,495.59,Card,
ORD_000409,CUST_00433,2025-11-30 23:33:55,App,Cancelled,237.67,0.0,237.67,Apple Pay,
ORD_000410,CUST_01455,2025-11-09 22:45:17,App,Delivered,68.08,0.0,68.08,Card,
ORD_000411,CUST_00056,2025-12-25 01:53:34,App,Delivered,347.2,56.27,290.93,COD,
ORD_000412,CUST_00577,2025-10-24 14:56:30,App,Delivered,324.94,0.0,324.94,Wallet,
ORD_000413,CUST_00268,2025-11-06 06:30:22,App,Delivered,714.08,102.19,611.89,Apple Pay,
ORD_000414,CUST_00069,2025-11-13 23:41:53,Call Center,Delivered,258.27,37.07,221.2,COD,
ORD_000415,CUST_01752,2025-12-04 13:18:10,App,Delivered,122.45,0.0,122.45,Card,SAVE10
ORD_000416,CUST_00902,2025-11-05 13:14:28,App,Delivered,365.74,31.9,333.84,Apple Pay,
ORD_000417,CUST_01625,2025-11-29 21:23:21,App,Delivered,387.71,0.0,387.71,Wallet,SAVE10
ORD_000418,CUST_01473,2025-10-15 02:28:46,Call Center,Returned,441.86,0.0,441.86,Card,
ORD_000419,CUST_00793,2025-10-23 22:13:00,Web,Cancelled,486.93,59.71,427.22,Card,SAVE10
ORD_000420,CUST_00257,2025-11-12 08:12:44,Web,Delivered,898.07,222.86,675.21,Card,
ORD_000421,CUST_00672,2026-01-01 01:48:45,App,Delivered,638.36,0.0,638.36,Card,
ORD_000422,CUST_00490,2025-11-12 13:09:41,Web,Delivered,295.46,54.14,241.32,Wallet,
ORD_000423,CUST_00746,2025-12-10 10:25:26,App,Delivered,331.05,0.0,331.05,Card,SAVE10
ORD_000424,CUST_01667,2025-12-30 14:01:58,App,Delivered,401.38,0.0,401.38,Card,
ORD_000425,CUST_00049,2025-11-04 22:37:13,Web,Delivered,477.45,66.53,410.92,Card,
ORD_000426,CUST_01683,2025-10-30 01:27:30,Web,Delivered,349.31,0.0,349.31,Card,
ORD_000427,CUST_00316,2025-12-26 02:58:30,Web,Delivered,521.34,120.21,401.13,Card,
ORD_000428,CUST_00413,2025-11-02 06:49:55,Web,Delivered,306.41,44.09,262.32,Apple Pay,
ORD_000429,CUST_00434,2025-12-11 23:47:08,Call Center,Delivered,320.83,65.61,255.22,Card,
ORD_000430,CUST_01026,2025-11-03 03:35:08,App,Delivered,382.22,33.35,348.87,Apple Pay,SAVE10
ORD_000431,CUST_01865,2025-10-21 22:26:47,App,Cancelled,280.12,65.03,215.09,Apple Pay,
ORD_000432,CUST_01976,2025-11-14 05:49:44,App,Delivered,158.99,11.27,147.72,Wallet,
ORD_000433,CUST_01169,2026-01-03 14:28:54,Web,Delivered,846.44,0.0,846.44,Card,
ORD_000434,CUST_01980,2025-12-14 05:28:23,App,Delivered,267.53,75.7,191.83,Card,
ORD_000435,CUST_01390,2025-11-11 23:35:35,Web,Delivered,577.3,0.0,577.3,Card,
ORD_000436,CUST_00420,2025-10-22 19:12:17,App,Delivered,782.56,0.0,782.56,COD,
ORD_000437,CUST_01597,2025-11-15 16:15:36,App,In Transit,508.57,0.0,508.57,Card,
ORD_000438,CUST_01809,2025-12-08 02:34:45,App,Delivered,356.98,99.79,257.19,Card,SAVE10
ORD_000439,CUST_01585,2025-11-05 13:16:10,App,Delivered,501.86,0.0,501.86,Card,
ORD_000440,CUST_00844,2025-12-28 07:38:11,Web,Delivered,727.84,0.0,727.84,Card,SAVE10
ORD_000441,CUST_01468,2025-10-26 08:41:08,App,In Transit,897.07,0.0,897.07,Card,
ORD_000442,CUST_00916,2025-11-05 00:41:29,App,Delivered,206.08,0.0,206.08,Card,SAVE10
ORD_000443,CUST_00434,2025-10-29 09:16:52,App,Delivered,955.89,0.0,955.89,Card,
ORD_000444,CUST_00643,2025-10-27 02:56:38,App,Delivered,490.01,26.57,463.44,Wallet,
ORD_000445,CUST_01579,2025-11-26 02:35:41,App,Delivered,563.19,0.0,563.19,Card,SAVE10
ORD_000446,CUST_00057,2025-12-09 05:12:40,App,Delivered,459.48,52.04,407.44,Wallet,
ORD_000447,CUST_01586,2025-10-12 03:52:38,Web,Delivered,197.12,0.0,197.12,COD,
ORD_000448,CUST_00964,2025-12-23 21:37:44,App,In Transit,363.6,0.0,363.6,Wallet,SAVE10
ORD_000449,CUST_00977,2025-10-16 03:11:15,App,Returned,447.67,51.73,395.94,COD,
ORD_000450,CUST_01202,2025-10-09 11:37:45,Web,Delivered,339.55,0.0,339.55,Apple Pay,
ORD_000451,CUST_01317,2025-10-30 08:22:21,App,Delivered,733.07,0.0,733.07,Card,SAVE10
ORD_000452,CUST_00046,2025-10-29 12:01:29,App,Delivered,268.64,58.41,210.23,Wallet,
ORD_000453,CUST_01194,2025-11-09 10:49:39,App,In Transit,402.76,0.0,402.76,Card,
ORD_000454,CUST_01295,2025-10-30 16:38:47,App,Delivered,372.35,0.0,372.35,Wallet,
ORD_000455,CUST_00417,2025-10-30 18:30:37,Web,In Transit,324.0,0.0,324.0,Card,
ORD_000456,CUST_00848,2025-11-30 07:37:12,App,Delivered,539.86,0.0,539.86,COD,SAVE10
ORD_000457,CUST_00139,2025-12-25 21:40:16,Web,Cancelled,575.87,0.0,575.87,Card,
ORD_000458,CUST_00247,2025-11-09 11:57:11,Call Center,Cancelled,42.59,5.03,37.56,COD,
ORD_000459,CUST_01172,2025-12-16 13:26:50,App,In Transit,344.09,0.0,344.09,Card,
ORD_000460,CUST_00230,2025-12-30 07:30:14,App,Delivered,236.61,0.0,236.61,COD,
ORD_000461,CUST_00792,2025-10-27 22:18:48,App,Delivered,356.83,86.17,270.66,Wallet,SAVE10
ORD_000462,CUST_00637,2025-11-10 02:03:22,App,Delivered,702.21,0.0,702.21,Card,
ORD_000463,CUST_01728,2025-11-14 18:33:06,Web,Delivered,283.83,0.0,283.83,Card,
ORD_000464,CUST_00374,2025-10-08 06:26:01,Web,Delivered,442.27,0.0,442.27,Wallet,
ORD_000465,CUST_01104,2026-01-03 13:11:39,App,Delivered,227.51,0.0,227.51,Card,
ORD_000466,CUST_01630,2025-11-22 06:10:28,App,Delivered,311.15,0.0,311.15,Apple Pay,SAVE10
ORD_000467,CUST_00738,2025-11-18 08:34:10,App,Delivered,317.92,0.0,317.92,COD,SAVE10
ORD_000468,CUST_01089,2025-11-22 18:07:10,Web,Delivered,297.56,82.56,215.0,Card,
ORD_000469,CUST_00088,2025-11-15 13:57:40,Web,Delivered,529.63,0.0,529.63,Card,
ORD_000470,CUST_01112,2025-10-23 09:59:37,Web,Delivered,239.38,24.59,214.79,Wallet,
ORD_000471,CUST_00713,2025-11-22 10:17:04,App,Delivered,489.57,0.0,489.57,Wallet,
ORD_000472,CUST_01750,2025-10-30 18:59:57,Web,Cancelled,1020.36,0.0,1020.36,Card,SAVE10
ORD_000473,CUST_01228,2025-11-22 05:06:02,App,Delivered,498.51,0.0,498.51,Card,
ORD_000474,CUST_01937,2025-11-14 08:26:27,App,Delivered,253.76,0.0,253.76,Apple Pay,SAVE10
ORD_000475,CUST_01406,2025-12-16 01:36:05,App,Delivered,568.97,0.0,568.97,COD,
ORD_000476,CUST_00601,2025-12-06 22:28:17,App,Delivered,552.67,147.42,405.25,Card,
ORD_000477,CUST_01500,2025-12-19 03:08:12,Web,Delivered,689.32,201.33,487.99,Card,
ORD_000478,CUST_01597,2026-01-01 17:03:50,Web,Returned,383.76,0.0,383.76,Apple Pay,SAVE10
ORD_000479,CUST_01807,2025-11-14 16:30:31,App,Delivered,564.68,0.0,564.68,COD,
ORD_000480,CUST_01630,2025-11-04 22:10:40,Call Center,Delivered,338.28,0.0,338.28,Card,
ORD_000481,CUST_01843,2025-12-18 20:34:04,App,Delivered,323.54,32.35,291.19,Card,
ORD_000482,CUST_00539,2025-11-06 13:32:42,Web,Delivered,645.18,0.0,645.18,Wallet,
ORD_000483,CUST_00214,2025-11-14 03:29:32,Web,In Transit,141.76,0.0,141.76,Card,
ORD_000484,CUST_00074,2025-11-08 23:33:56,App,Delivered,609.23,0.0,609.23,COD,
ORD_000485,CUST_00061,2025-12-30 05:03:57,Web,Returned,1393.63,0.0,1393.63,COD,SAVE10
ORD_000486,CUST_00698,2025-12-14 09:04:59,App,Delivered,418.29,0.0,418.29,COD,
ORD_000487,CUST_01567,2025-10-26 23:54:59,App,In Transit,693.97,145.55,548.42,Card,
ORD_000488,CUST_01243,2025-12-20 22:31:04,Web,Delivered,499.65,0.0,499.65,Wallet,
ORD_000489,CUST_00012,2025-11-19 22:48:54,Web,Delivered,1089.01,0.0,1089.01,COD,
ORD_000490,CUST_00814,2025-12-29 17:33:32,Web,Delivered,545.78,128.63,417.15,Card,SAVE10
ORD_000491,CUST_01439,2025-12-20 04:13:05,Web,Delivered,261.82,0.0,261.82,Card,
ORD_000492,CUST_00032,2025-10-09 03:33:04,App,Delivered,217.91,30.78,187.13,Card,
ORD_000493,CUST_01184,2025-11-29 06:48:56,App,Delivered,202.44,0.0,202.44,Card,SAVE10
ORD_000494,CUST_01001,2025-10-09 12:08:32,Call Center,Delivered,371.19,0.0,371.19,Wallet,
ORD_000495,CUST_00237,2025-10-15 08:15:59,App,Delivered,235.44,0.0,235.44,COD,
ORD_000496,CUST_01763,2025-12-29 11:28:14,Web,Delivered,292.44,0.0,292.44,Apple Pay,SAVE10
ORD_000497,CUST_01205,2025-10-28 09:07:10,App,Delivered,762.12,0.0,762.12,Wallet,
ORD_000498,CUST_01853,2025-11-11 14:04:17,Web,Delivered,834.21,0.0,834.21,COD,
ORD_000499,CUST_00558,2025-10-18 07:39:27,App,Delivered,283.85,0.0,283.85,Card,SAVE10
ORD_000500,CUST_01365,2025-12-09 07:47:31,Call Center,Delivered,504.43,52.61,451.82,Card,
ORD_000501,CUST_01482,2025-10-22 15:53:25,Web,Returned,334.14,0.0,334.14,Card,
ORD_000502,CUST_01104,2025-11-07 00:34:44,Call Center,Delivered,201.15,25.05,176.1,Card,SAVE10
ORD_000503,CUST_00647,2025-12-05 11:40:47,App,Cancelled,627.51,0.0,627.51,Wallet,SAVE10
ORD_000504,CUST_01796,2025-12-11 07:23:06,Web,Delivered,415.38,119.53,295.85,Wallet,
ORD_000505,CUST_00987,2025-10-10 07:14:58,Web,Delivered,339.56,0.0,339.56,Card,
ORD_000506,CUST_00820,2025-10-31 18:46:28,Web,Delivered,571.87,0.0,571.87,COD,
ORD_000507,CUST_01783,2025-12-06 16:32:33,Call Center,Delivered,257.64,0.0,257.64,COD,
ORD_000508,CUST_00473,2025-11-14 07:13:42,App,Delivered,160.27,39.64,120.63,Card,
ORD_000509,CUST_01695,2025-11-02 16:54:26,App,Delivered,611.5,173.62,437.88,Card,
ORD_000510,CUST_01739,2025-10-18 17:33:04,App,Delivered,752.06,0.0,752.06,COD,
ORD_000511,CUST_00112,2026-01-03 00:58:37,App,Cancelled,131.3,8.79,122.51,COD,
ORD_000512,CUST_01316,2025-12-17 13:02:15,Call Center,Returned,714.6,0.0,714.6,COD,
ORD_000513,CUST_01974,2025-12-22 15:26:15,App,Delivered,929.26,0.0,929.26,Card,
ORD_000514,CUST_01846,2025-10-19 19:54:42,App,Delivered,388.29,31.7,356.59,Apple Pay,
ORD_000515,CUST_01655,2025-12-19 10:07:40,App,Delivered,600.77,0.0,600.77,Card,
ORD_000516,CUST_00383,2025-12-17 12:34:14,App,Delivered,427.74,0.0,427.74,Wallet,
ORD_000517,CUST_00017,2025-11-02 17:11:52,App,Delivered,616.76,37.86,578.9,Wallet,SAVE10
ORD_000518,CUST_00493,2025-10-18 23:23:35,App,Delivered,401.23,51.46,349.77,COD,
ORD_000519,CUST_01355,2025-10-12 06:42:10,App,In Transit,559.38,0.0,559.38,COD,SAVE10
ORD_000520,CUST_00926,2025-11-07 10:32:46,App,Delivered,164.74,0.0,164.74,Wallet,
ORD_000521,CUST_01763,2025-10-28 03:45:32,Call Center,Delivered,282.59,0.0,282.59,COD,
ORD_000522,CUST_01897,2025-10-15 12:14:41,App,Cancelled,500.98,0.0,500.98,COD,
ORD_000523,CUST_01510,2025-10-28 09:32:12,App,Delivered,287.23,0.0,287.23,Wallet,
ORD_000524,CUST_01430,2025-12-28 00:28:57,Call Center,Delivered,437.44,119.51,317.93,Apple Pay,SAVE10
ORD_000525,CUST_00117,2025-11-14 04:22:55,Web,In Transit,958.1,0.0,958.1,Card,
ORD_000526,CUST_01579,2025-10-16 02:05:10,Call Center,Delivered,169.11,0.0,169.11,Apple Pay,
